fpr,tpr,thresholds
0.004357298474945534,0.8299244518149991,0.9692150786540638
0.004357298474945534,0.8313985627418463,0.9690935751941591
0.004357298474945534,0.8315828266077022,0.9690115391608214
0.004668534080298786,0.831951354339414,0.968877738795704
0.004668534080298786,0.8321356182052699,0.9688251268681931
0.004668534080298786,0.8332412014004054,0.9687816733471147
0.004668534080298786,0.8336097291321172,0.9687032252347993
0.004979769685652039,0.8336097291321172,0.9686047619923166
0.004979769685652039,0.8337939929979731,0.968447586138177
0.004979769685652039,0.8347153123272526,0.9682959057320387
0.004979769685652039,0.8361894232540998,0.9682273314372449
0.004979769685652039,0.8365579509858116,0.9681053302135919
0.004979769685652039,0.8568269762299613,0.9680648121578361
0.004979769685652039,0.8575640316933849,0.9680141304294378
0.004979769685652039,0.8586696148885203,0.9679762199649207
0.004979769685652039,0.8590381426202321,0.9678445920789192
0.004979769685652039,0.859222406486088,0.9677579221352683
0.004979769685652039,0.8599594619495117,0.9674941953821332
0.004979769685652039,0.8608807812787912,0.9674809797446442
0.004979769685652039,0.8614335728763589,0.967194884650451
0.004979769685652039,0.8618021006080707,0.9671548610969061
0.004979769685652039,0.863276211534918,0.9671029245972689
0.004979769685652039,0.8636447392666298,0.9669929107224481
0.004979769685652039,0.8643817947300534,0.9668998404870673
0.004979769685652039,0.8647503224617652,0.9667244571426153
0.005291005291005291,0.8649345863276211,0.966697907302667
0.005291005291005291,0.8653031140593329,0.9665021156507773
0.0056022408963585435,0.8656716417910447,0.9664465783193538
0.0056022408963585435,0.8662244333886125,0.9663195380250938
0.0056022408963585435,0.8667772249861803,0.96623228450614
0.0056022408963585435,0.8671457527178921,0.9659402928824503
0.006224712107065048,0.8684355997788834,0.9659307224444856
0.006224712107065048,0.8688041275105952,0.9659060182401399
0.006224712107065048,0.869172655242307,0.9657020523193136
0.006224712107065048,0.8697254468398747,0.9655830182852596
0.006224712107065048,0.8702782384374425,0.9653613718694434
0.006224712107065048,0.871199557766722,0.9653328582354227
0.006224712107065048,0.8719366132301456,0.965319011899226
0.006224712107065048,0.873042196425281,0.9650949960442722
0.006224712107065048,0.876911737608255,0.964917035212659
0.006224712107065048,0.8772802653399668,0.9647009019862964
0.006224712107065048,0.8776487930716786,0.9646907402892346
0.006224712107065048,0.8798599594619495,0.9645645257045494
0.006224712107065048,0.8802284871936613,0.9643210578034566
0.006224712107065048,0.8805970149253731,0.9642922486858211
0.006535947712418301,0.8805970149253731,0.9642395302521357
0.006535947712418301,0.880781278791229,0.9639321498412168
0.006535947712418301,0.8811498065229408,0.9638638757649466
0.006535947712418301,0.8813340703887967,0.9637570172485737
0.006535947712418301,0.8818868619863645,0.9636476591870377
0.006535947712418301,0.8824396535839322,0.9635011845085315
0.006535947712418301,0.8829924451814999,0.962956679645485
0.006535947712418301,0.8831767090473558,0.9626479175404798
0.006535947712418301,0.8835452367790676,0.9626167074892336
0.006535947712418301,0.8844665561083471,0.9625911991906223
0.006535947712418301,0.884650819974203,0.962465808271434
0.006535947712418301,0.8852036115717707,0.9623201416790926
0.006535947712418301,0.8853878754376266,0.9622764518726548
0.006535947712418301,0.8857564031693385,0.9621693532334672
0.006535947712418301,0.888520361157177,0.9619263897354999
0.006847183317771553,0.8888888888888888,0.9618708655134303
0.006847183317771553,0.8890731527547447,0.961683800975821
0.006847183317771553,0.8898102082181684,0.9616354484753502
0.006847183317771553,0.8901787359498802,0.9612302119070211
0.006847183317771553,0.8929426939377189,0.9610856026528785
0.006847183317771553,0.8931269578035748,0.9610799075373905
0.006847183317771553,0.8940482771328543,0.960996966032334
0.006847183317771553,0.8949695964621338,0.9605532294642602
0.006847183317771553,0.8953381241938456,0.9604878125866106
0.006847183317771553,0.8968122351206929,0.960188630043267
0.006847183317771553,0.8971807628524047,0.9595550184494662
0.0071584189231248055,0.8971807628524047,0.9588310463787633
0.0071584189231248055,0.8973650267182606,0.9587778199005287
0.0071584189231248055,0.900497512437811,0.9586303238480254
0.0071584189231248055,0.9006817763036669,0.9585856356708843
0.00778089013383131,0.9014188317670905,0.9578905259687738
0.00778089013383131,0.9016030956329464,0.9578815163130133
0.00778089013383131,0.9019716233646582,0.9577800487995844
0.00778089013383131,0.9025244149622259,0.957143584118564
0.00778089013383131,0.9030772065597936,0.9570206885064736
0.008092125739184563,0.904367053620785,0.9568165993213618
0.008714596949891068,0.9045513174866409,0.9567153015488393
0.008714596949891068,0.9052883729500645,0.9565055906934451
0.008714596949891068,0.9060254284134881,0.9532744738750298
0.00902583255524432,0.9060254284134881,0.953188495576481
0.00902583255524432,0.9063939561451999,0.9523341842970877
0.009337068160597572,0.9091579141330385,0.9522746187284955
0.009648303765950824,0.9095264418647503,0.9520988982012316
0.009648303765950824,0.9097107057306062,0.9519509164367932
0.009648303765950824,0.9110005527915975,0.9512946743253249
0.009648303765950824,0.9113690805233093,0.9508612720502745
0.009648303765950824,0.9126589275843007,0.947088155145202
0.009648303765950824,0.9192924267551134,0.9465851112013309
0.009648303765950824,0.9196609544868252,0.9416575062147695
0.01027077497665733,0.9196609544868252,0.9399495698762758
0.01027077497665733,0.9207665376819606,0.7859656446389629
0.01027077497665733,0.9211350654136724,0.7765782277988003
0.01027077497665733,0.9213193292795283,0.7754175809658944
0.010582010582010581,0.9213193292795283,0.7724621345026768
0.010582010582010581,0.9250046065966464,0.7073668548098304
0.010582010582010581,0.9253731343283582,0.7057449886395254
0.010582010582010581,0.9255573981942141,0.6975339784973986
0.010582010582010581,0.9262944536576377,0.6928512499666327
0.010582010582010581,0.927768564584485,0.6467754630275616
